 v-sweep         v(d)            i(VDS)         
 5.30000000e-01  5.30000000e-01 -5.86606286e-04 
 5.40000000e-01  5.40000000e-01 -5.89081114e-04 
 5.50000000e-01  5.50000000e-01 -5.91540836e-04 
 5.60000000e-01  5.60000000e-01 -5.93986674e-04 
 5.70000000e-01  5.70000000e-01 -5.96419726e-04 
 5.80000000e-01  5.80000000e-01 -5.98840984e-04 
 5.90000000e-01  5.90000000e-01 -6.01251342e-04 
 6.00000000e-01  6.00000000e-01 -6.03651612e-04 
 6.10000000e-01  6.10000000e-01 -6.06042530e-04 
 6.20000000e-01  6.20000000e-01 -6.08424766e-04 
 6.30000000e-01  6.30000000e-01 -6.10798931e-04 
 6.40000000e-01  6.40000000e-01 -6.13165583e-04 
 6.50000000e-01  6.50000000e-01 -6.15525233e-04 
 6.60000000e-01  6.60000000e-01 -6.17878350e-04 
 6.70000000e-01  6.70000000e-01 -6.20225364e-04 
 6.80000000e-01  6.80000000e-01 -6.22566670e-04 
 6.90000000e-01  6.90000000e-01 -6.24902633e-04 
 7.00000000e-01  7.00000000e-01 -6.27233591e-04 
 7.10000000e-01  7.10000000e-01 -6.29559854e-04 
 7.20000000e-01  7.20000000e-01 -6.31881712e-04 
 7.30000000e-01  7.30000000e-01 -6.34199431e-04 
 7.40000000e-01  7.40000000e-01 -6.36513261e-04 
 7.50000000e-01  7.50000000e-01 -6.38823432e-04 
 7.60000000e-01  7.60000000e-01 -6.41130161e-04 
 7.70000000e-01  7.70000000e-01 -6.43433648e-04 
 7.80000000e-01  7.80000000e-01 -6.45734083e-04 
 7.90000000e-01  7.90000000e-01 -6.48031642e-04 
 8.00000000e-01  8.00000000e-01 -6.50326491e-04 
 8.10000000e-01  8.10000000e-01 -6.52618787e-04 
 8.20000000e-01  8.20000000e-01 -6.54908677e-04 
 8.30000000e-01  8.30000000e-01 -6.57196302e-04 
 8.40000000e-01  8.40000000e-01 -6.59481793e-04 
 8.50000000e-01  8.50000000e-01 -6.61765279e-04 
 8.60000000e-01  8.60000000e-01 -6.64046879e-04 
 8.70000000e-01  8.70000000e-01 -6.66326710e-04 
 8.80000000e-01  8.80000000e-01 -6.68604885e-04 
 8.90000000e-01  8.90000000e-01 -6.70881511e-04 
 9.00000000e-01  9.00000000e-01 -6.73156695e-04 
 9.10000000e-01  9.10000000e-01 -6.75430539e-04 
 9.20000000e-01  9.20000000e-01 -6.77703145e-04 
 9.30000000e-01  9.30000000e-01 -6.79974613e-04 
 9.40000000e-01  9.40000000e-01 -6.82245043e-04 
 9.50000000e-01  9.50000000e-01 -6.84514532e-04 
 9.60000000e-01  9.60000000e-01 -6.86783180e-04 
 9.70000000e-01  9.70000000e-01 -6.89051086e-04 
 9.80000000e-01  9.80000000e-01 -6.91318352e-04 
 9.90000000e-01  9.90000000e-01 -6.93585080e-04 
 1.00000000e+00  1.00000000e+00 -6.95851372e-04 
